filename,width,height,class,xmin,ymin,xmax,ymax
22IMAG0070.JPG,618,463,white tailed deer,221,244,267,300
22IMAG0070.JPG,618,463,white tailed deer,319,247,424,318
22IMAG0071.JPG,617,463,white tailed deer,240,237,290,298
22IMAG0071.JPG,617,463,white tailed deer,335,249,433,315
22IMAG0072.JPG,618,463,white tailed deer,274,240,328,305
22IMAG0072.JPG,618,463,white tailed deer,348,248,438,314
22IMAG0073.JPG,622,466,white tailed deer,576,278,621,371
22IMAG0073.JPG,622,466,white tailed deer,504,249,593,306
22IMAG0074.JPG,620,465,white tailed deer,564,249,619,307
22IMAG0076.JPG,624,468,white tailed deer,590,258,624,316
22IMAG0076.JPG,624,468,white tailed deer,29,267,183,367
22IMAG0077.JPG,619,465,white tailed deer,392,270,466,311
22IMAG0078.JPG,622,466,white tailed deer,217,230,340,308
22IMAG0079.JPG,621,466,white tailed deer,604,259,621,288
22IMAG0080.JPG,624,468,white tailed deer,290,244,420,331
22IMAG0081.JPG,624,468,white tailed deer,133,231,243,310
22IMAG0082.JPG,622,467,white tailed deer,71,228,181,296
22IMAG0085.JPG,662,496,Moose,229,232,316,277
22IMAG0086.JPG,662,496,Moose,280,232,365,271
22IMAG0087.JPG,664,498,Moose,323,229,405,269
22IMAG0088.JPG,656,492,white tailed deer,408,266,485,326
22IMAG0089.JPG,655,491,white tailed deer,413,264,487,326
22IMAG0090.JPG,654,490,white tailed deer,404,264,481,323
22IMAG0091.JPG,652,489,white tailed deer,251,262,335,319
22IMAG0091.JPG,652,489,white tailed deer,604,253,652,309
22IMAG0092.JPG,661,495,white tailed deer,252,265,323,320
22IMAG0092.JPG,661,495,white tailed deer,583,267,628,289
22IMAG0093.JPG,670,502,white tailed deer,244,268,326,327
22IMAG0093.JPG,670,502,white tailed deer,557,250,609,296
22IMAG0095.JPG,692,519,white tailed deer,224,261,312,335
22IMAG0098.JPG,706,529,white tailed deer,1,280,140,358
22IMAG0098.JPG,706,529,white tailed deer,313,323,413,390
22IMAG0099.JPG,696,522,white tailed deer,79,278,223,372
22IMAG0099.JPG,696,522,white tailed deer,365,317,496,409
22IMAG0100.JPG,680,510,white tailed deer,3,346,137,510
22IMAG0100.JPG,680,510,white tailed deer,634,307,679,483
22IMAG0101.JPG,706,530,white tailed deer,1,322,143,499
22IMAG0101.JPG,706,530,white tailed deer,662,320,706,496
22IMAG0102.JPG,746,559,white tailed deer,1,334,113,524
22IMAG0102.JPG,746,559,white tailed deer,684,339,744,525
22IMAG0103.JPG,753,565,white tailed deer,1,347,148,535
22IMAG0104.JPG,741,556,white tailed deer,1,343,143,530
22IMAG0105.JPG,718,538,white tailed deer,1,330,140,508
22IMAG0115.JPG,764,573,white tailed deer,661,345,763,573
22IMAG0118.JPG,688,516,white tailed deer,567,363,670,516
22IMAG0119.JPG,692,519,white tailed deer,603,440,692,519
22IMAG0122.JPG,680,510,white tailed deer,31,268,116,320
22IMAG0123.JPG,794,595,white tailed deer,58,313,138,377
22IMAG0126.JPG,689,517,white tailed deer,369,288,434,333
22IMAG0126.JPG,689,517,white tailed deer,606,277,689,341
22IMAG0127.JPG,792,594,white tailed deer,316,322,411,382
22IMAG0127.JPG,792,594,white tailed deer,4,295,17,313
22IMAG0128.JPG,791,594,white tailed deer,403,315,495,380
22IMAG0128.JPG,791,594,white tailed deer,1,294,17,317
22IMAG0129.JPG,793,595,white tailed deer,451,315,539,386
22IMAG0129.JPG,793,595,white tailed deer,4,294,22,318
22IMAG0130.JPG,777,583,white tailed deer,19,289,39,307
22IMAG0131.JPG,778,584,white tailed deer,17,289,38,307
22IMAG0132.JPG,777,582,white tailed deer,18,288,38,305
22IMAG0133.JPG,778,583,white tailed deer,115,289,140,306
22IMAG0134.JPG,778,583,white tailed deer,133,291,149,306
22IMAG0134.JPG,778,583,white tailed deer,19,284,33,311
22IMAG0135.JPG,779,584,white tailed deer,63,290,82,312
22IMAG0135.JPG,779,584,white tailed deer,142,291,156,302
22IMAG0136.JPG,699,524,white tailed deer,676,281,698,306
22IMAG0140.JPG,700,525,white tailed deer,47,283,182,343
22IMAG0141.JPG,700,525,white tailed deer,7,249,127,344
22IMAG0142.JPG,693,520,white tailed deer,59,273,172,326
22IMAG0154.JPG,631,474,white tailed deer,1,290,126,415
22IMAG0155.JPG,625,469,white tailed deer,203,245,323,301
22IMAG0157.JPG,618,464,white tailed deer,279,242,410,318
22IMAG0159.JPG,721,541,white tailed deer,35,297,140,347
22IMAG0160.JPG,617,463,white tailed deer,309,253,411,321
22IMAG0161.JPG,619,464,white tailed deer,344,255,431,317
22IMAG0162.JPG,616,462,white tailed deer,363,233,429,312
22IMAG0163.JPG,725,544,white tailed deer,1,282,112,342
22IMAG0163.JPG,725,544,white tailed deer,544,291,651,352
22IMAG0164.JPG,619,464,white tailed deer,83,246,159,299
22IMAG0164.JPG,619,464,white tailed deer,556,255,619,310
22IMAG0165.JPG,620,465,white tailed deer,608,256,620,308
22IMAG0165.JPG,620,465,white tailed deer,101,245,156,297
22IMAG0166.JPG,619,464,white tailed deer,101,241,157,296
22IMAG0199.JPG,799,599,white tailed deer,570,305,722,422
22IMAG0200.JPG,774,581,white tailed deer,652,312,774,402
22IMAG0202.JPG,800,600,white tailed deer,1,285,55,363
22IMAG0203.JPG,800,600,white tailed deer,1,293,51,338
22IMAG0203.JPG,800,600,white tailed deer,1,305,229,435
22IMAG0204.JPG,800,600,white tailed deer,5,281,144,375
22IMAG0204.JPG,800,600,white tailed deer,156,293,349,438
22IMAG0205.JPG,800,600,white tailed deer,315,303,444,382
22IMAG0205.JPG,800,600,white tailed deer,427,311,537,407
22IMAG0206.JPG,800,600,white tailed deer,414,310,541,392
22IMAG0206.JPG,800,600,white tailed deer,434,296,548,401
22IMAG0207.JPG,800,600,white tailed deer,458,310,554,399
22IMAG0207.JPG,800,600,white tailed deer,524,299,657,387
22IMAG0208.JPG,800,600,white tailed deer,138,309,299,397
22IMAG0209.JPG,800,600,white tailed deer,159,308,308,392
22IMAG0214.JPG,648,486,white tailed deer,51,241,155,303
22IMAG0215.JPG,649,486,white tailed deer,114,238,220,303
22IMAG0217.JPG,647,485,white tailed deer,384,235,501,311
22IMAG0218.JPG,647,485,white tailed deer,447,238,548,312
22IMAG0219.JPG,649,487,white tailed deer,495,242,604,316
22IMAG0221.JPG,642,482,white tailed deer,573,237,642,326
22IMAG0222.JPG,643,482,white tailed deer,481,241,621,333
22IMAG0223.JPG,640,480,white tailed deer,258,238,398,323
22IMAG0224.JPG,639,479,white tailed deer,152,231,278,318
22IMAG0226.JPG,771,578,white tailed deer,46,306,128,368
22IMAG0228.JPG,780,585,white tailed deer,67,308,140,373
22IMAG0231.JPG,785,589,white tailed deer,228,311,298,379
22IMAG0231.JPG,785,589,white tailed deer,1,366,119,482
22IMAG0232.JPG,768,576,white tailed deer,225,306,324,377
22IMAG0232.JPG,768,576,white tailed deer,366,326,460,433
22IMAG0235.JPG,782,587,white tailed deer,361,312,434,379
22IMAG0235.JPG,782,587,white tailed deer,505,326,620,418
22IMAG0236.JPG,782,586,white tailed deer,363,312,431,381
22IMAG0236.JPG,782,586,white tailed deer,541,322,626,414
22IMAG0237.JPG,781,585,white tailed deer,569,321,677,406
22IMAG0237.JPG,781,585,white tailed deer,363,311,432,376
22IMAG0240.JPG,636,477,white tailed deer,1,261,146,360
22IMAG0240.JPG,636,477,white tailed deer,373,257,428,324
22IMAG0241.JPG,637,478,white tailed deer,52,267,191,364
22IMAG0241.JPG,637,478,white tailed deer,482,268,591,347
22IMAG0243.JPG,637,478,white tailed deer,62,253,192,363
22IMAG0243.JPG,637,478,white tailed deer,575,276,637,360
22IMAG0244.JPG,638,478,white tailed deer,619,277,638,360
22IMAG0244.JPG,638,478,white tailed deer,69,263,211,367
22IMAG0245.JPG,638,479,white tailed deer,73,265,223,359
22IMAG0245.JPG,638,479,white tailed deer,620,279,638,364
22IMAG0246.JPG,639,479,white tailed deer,72,264,233,361
22IMAG0246.JPG,639,479,white tailed deer,614,281,639,365
22IMAG0247.JPG,639,479,white tailed deer,164,266,332,367
22IMAG0248.JPG,638,479,white tailed deer,238,272,423,362
22IMAG0250.JPG,625,469,white tailed deer,585,271,625,361
22IMAG0253.JPG,688,516,white tailed deer,48,273,111,319
22IMAG0254.JPG,688,516,white tailed deer,69,272,131,325
22IMAG0255.JPG,688,516,white tailed deer,86,273,139,325
22IMAG0256.JPG,689,517,white tailed deer,48,271,131,325
22IMAG0256.JPG,689,517,white tailed deer,293,264,394,333
22IMAG0258.JPG,761,571,white tailed deer,115,286,206,359
22IMAG0258.JPG,761,571,white tailed deer,423,306,503,370
22IMAG0259.JPG,689,517,white tailed deer,382,264,446,332
22IMAG0259.JPG,689,517,white tailed deer,420,255,523,334
22IMAG0260.JPG,689,517,white tailed deer,383,264,444,332
22IMAG0260.JPG,689,517,white tailed deer,417,253,522,334
22IMAG0262.JPG,686,515,white tailed deer,381,262,452,332
22IMAG0262.JPG,686,515,white tailed deer,518,272,638,334
22IMAG0264.JPG,686,514,white tailed deer,381,262,453,332
22IMAG0265.JPG,684,513,white tailed deer,604,279,684,335
22IMAG0268.JPG,800,600,white tailed deer,1,286,114,370
22IMAG0269.JPG,800,600,white tailed deer,72,280,206,372
22IMAG0271.JPG,800,600,white tailed deer,674,281,800,386
22IMAG0272.JPG,800,600,white tailed deer,681,280,800,391
22IMAG0278.JPG,763,572,white tailed deer,44,284,164,355
22IMAG0278.JPG,763,572,white tailed deer,681,304,763,367
22IMAG0279.JPG,763,572,white tailed deer,373,304,462,363
22IMAG0281.JPG,764,573,white tailed deer,268,311,387,388
22IMAG0281.JPG,764,573,white tailed deer,670,287,764,371
22IMAG0282.JPG,762,572,white tailed deer,252,314,327,409
22IMAG0282.JPG,762,572,white tailed deer,666,280,762,375
22IMAG0283.JPG,764,573,white tailed deer,570,305,680,388
22IMAG0283.JPG,764,573,white tailed deer,1,330,105,473
22IMAG0284.JPG,765,574,white tailed deer,562,305,672,380
22IMAG0285.JPG,765,574,white tailed deer,552,305,655,382
22IMAG0287.JPG,731,548,white tailed deer,132,278,226,345
22IMAG0289.JPG,730,547,white tailed deer,72,297,159,343
22IMAG0289.JPG,730,547,white tailed deer,604,294,730,358
22IMAG0292.JPG,731,548,white tailed deer,651,303,731,363
22IMAG0301.JPG,635,476,white tailed deer,1,240,104,309
22IMAG0302.JPG,635,476,white tailed deer,62,257,160,316
22IMAG0303.JPG,636,477,white tailed deer,94,254,173,313
22IMAG0304.JPG,636,477,white tailed deer,314,258,440,325
22IMAG0307.JPG,637,478,white tailed deer,61,250,186,313
22IMAG0308.JPG,636,477,white tailed deer,101,249,208,316
22IMAG0309.JPG,636,477,white tailed deer,105,250,216,315
22IMAG0310.JPG,637,478,white tailed deer,220,249,329,345
22IMAG0312.JPG,638,479,white tailed deer,524,279,638,400
22IMAG0313.JPG,638,479,white tailed deer,476,267,638,478
22IMAG0316.JPG,630,473,white tailed deer,214,274,335,356
22IMAG0318.JPG,631,473,white tailed deer,177,264,240,343
22IMAG0322.JPG,627,471,white tailed deer,562,246,627,312
22IMAG0323.JPG,628,471,white tailed deer,527,248,621,315
22IMAG0324.JPG,629,471,white tailed deer,520,248,614,313
22IMAG0325.JPG,625,469,white tailed deer,384,247,481,308
22IMAG0327.JPG,625,469,white tailed deer,377,246,452,309
22IMAG0328.JPG,625,469,white tailed deer,250,246,337,303
22IMAG0330.JPG,625,469,white tailed deer,244,245,326,304
22IMAG0337.JPG,627,470,white tailed deer,85,239,250,354
22IMAG0341.JPG,635,476,white tailed deer,373,266,457,310
22IMAG0341.JPG,635,476,white tailed deer,570,257,635,310
22IMAG0342.JPG,636,477,white tailed deer,335,267,401,306
22IMAG0342.JPG,636,477,white tailed deer,489,261,595,312
22IMAG0346.JPG,638,478,white tailed deer,463,260,558,315
22IMAG0347.JPG,637,478,white tailed deer,374,254,475,311
22IMAG0348.JPG,639,479,white tailed deer,214,250,301,306
22IMAG0349.JPG,638,478,white tailed deer,597,244,637,320
22IMAG0350.JPG,639,479,white tailed deer,518,243,571,316
22IMAG0350.JPG,639,479,white tailed deer,520,262,630,335
22IMAG0352.JPG,796,597,white tailed deer,1,302,94,372
22IMAG0353.JPG,796,597,white tailed deer,42,298,179,372
22IMAG0354.JPG,797,598,white tailed deer,132,315,270,372
22IMAG0356.JPG,795,597,white tailed deer,346,322,406,384
22IMAG0356.JPG,795,597,white tailed deer,746,323,795,384
22IMAG0357.JPG,797,597,white tailed deer,348,325,407,382
22IMAG0358.JPG,793,595,white tailed deer,1,308,140,388
22IMAG0359.JPG,793,595,white tailed deer,93,296,261,386
22IMAG0360.JPG,795,596,white tailed deer,216,301,382,396
22IMAG0361.JPG,791,593,white tailed deer,728,318,791,402
22IMAG0368.JPG,792,594,white tailed deer,583,323,737,406
22IMAG0373.JPG,660,495,white tailed deer,555,260,654,323
22IMAG0374.JPG,660,495,white tailed deer,481,258,561,320
22IMAG0375.JPG,660,495,white tailed deer,384,264,488,322
22IMAG0379.JPG,657,493,white tailed deer,280,257,376,316
22IMAG0382.JPG,728,546,white tailed deer,521,276,649,359
22IMAG0383.JPG,729,547,white tailed deer,188,269,305,351
22IMAG0385.JPG,662,497,white tailed deer,5,257,74,311
22IMAG0385.JPG,662,497,white tailed deer,1,290,64,366
22IMAG0386.JPG,667,500,white tailed deer,5,260,63,311
22IMAG0386.JPG,667,500,white tailed deer,21,251,179,371
22IMAG0387.JPG,665,499,white tailed deer,5,259,82,314
22IMAG0387.JPG,665,499,white tailed deer,126,260,284,371
22IMAG0388.JPG,671,503,white tailed deer,236,266,336,329
22IMAG0388.JPG,671,503,white tailed deer,526,299,596,418
22IMAG0389.JPG,683,512,white tailed deer,268,270,342,341
22IMAG0389.JPG,683,512,white tailed deer,293,323,521,440
22IMAG0391.JPG,666,500,white tailed deer,1,263,69,323
22IMAG0391.JPG,666,500,white tailed deer,1,289,91,352
22IMAG0391.JPG,666,500,white tailed deer,220,253,296,324
22IMAG0392.JPG,667,500,white tailed deer,1,264,76,325
22IMAG0392.JPG,667,500,white tailed deer,1,290,87,347
22IMAG0392.JPG,667,500,white tailed deer,171,261,275,321
22IMAG0393.JPG,670,502,white tailed deer,1,258,108,327
22IMAG0393.JPG,670,502,white tailed deer,1,294,94,349
22IMAG0393.JPG,670,502,white tailed deer,138,262,251,324
22IMAG0394.JPG,667,500,white tailed deer,1,277,38,332
22IMAG0395.JPG,666,500,white tailed deer,1,290,38,334
22IMAG0396.JPG,666,499,white tailed deer,1,287,22,332
22IMAG0397.JPG,665,499,white tailed deer,48,264,98,312
22IMAG0399.JPG,666,499,white tailed deer,71,261,108,310
22IMAG0400.JPG,664,498,white tailed deer,233,266,313,320
22IMAG0402.JPG,664,498,white tailed deer,241,266,317,324
22IMAG0402.JPG,664,498,white tailed deer,1,276,36,314
22IMAG0404.JPG,664,498,white tailed deer,233,278,316,319
22IMAG0404.JPG,664,498,white tailed deer,340,267,414,322
22IMAG0405.JPG,664,498,white tailed deer,295,278,375,323
22IMAG0405.JPG,664,498,white tailed deer,349,268,424,323
22IMAG0406.JPG,662,497,white tailed deer,475,267,552,321
22IMAG0406.JPG,662,497,white tailed deer,115,262,225,315
22IMAG0407.JPG,662,497,white tailed deer,496,267,561,334
22IMAG0407.JPG,662,497,white tailed deer,172,264,278,319
22IMAG0412.JPG,661,496,white tailed deer,324,264,433,319
22IMAG0413.JPG,661,496,white tailed deer,387,266,494,319
22IMAG0414.JPG,662,496,white tailed deer,450,266,554,322
22IMAG0418.JPG,662,496,white tailed deer,1,270,154,356
22IMAG0419.JPG,660,495,white tailed deer,98,271,245,348
22IMAG0420.JPG,662,496,white tailed deer,197,270,309,344
22IMAG0421.JPG,664,498,white tailed deer,406,261,488,323
22IMAG0427.JPG,663,497,white tailed deer,564,249,662,328
22IMAG0428.JPG,663,497,white tailed deer,474,253,591,327
22IMAG0430.JPG,661,496,white tailed deer,1,249,82,311
22IMAG0433.JPG,663,497,white tailed deer,1,284,103,342
22IMAG0434.JPG,664,498,white tailed deer,13,284,107,340
22IMAG0436.JPG,663,497,white tailed deer,443,275,529,352
22IMAG0436.JPG,663,497,white tailed deer,540,278,663,361
22IMAG0437.JPG,662,496,white tailed deer,440,275,517,354
22IMAG0438.JPG,662,497,white tailed deer,440,274,517,357
22IMAG0442.JPG,615,461,white tailed deer,72,238,183,294
22IMAG0442.JPG,615,461,white tailed deer,259,244,298,294
22IMAG0443.JPG,715,537,white tailed deer,38,280,130,339
22IMAG0443.JPG,715,537,white tailed deer,298,284,344,339
22IMAG0444.JPG,612,459,white tailed deer,21,237,88,290
22IMAG0444.JPG,612,459,white tailed deer,247,247,289,291
22IMAG0448.JPG,629,472,white tailed deer,462,253,544,304
22IMAG0449.JPG,631,474,white tailed deer,402,254,501,305
22IMAG0450.JPG,737,553,white tailed deer,387,296,516,356
22IMAG0451.JPG,629,472,white tailed deer,135,250,242,300
22IMAG0452.JPG,630,472,white tailed deer,75,250,178,302
22IMAG0454.JPG,648,486,white tailed deer,591,241,647,323
22IMAG0456.JPG,648,486,white tailed deer,587,252,622,319
23IMAG0017.JPG,586,440,white tailed deer,150,243,210,318
23IMAG0017.JPG,586,440,white tailed deer,483,274,507,306
23IMAG0019.JPG,589,442,white tailed deer,493,265,509,309
23IMAG0019.JPG,589,442,white tailed deer,1,268,29,312
23IMAG0021.JPG,589,442,white tailed deer,1,264,21,309
23IMAG0021.JPG,589,442,white tailed deer,488,275,510,309
23IMAG0022.JPG,597,448,white tailed deer,86,253,230,374
23IMAG0023.JPG,594,446,white tailed deer,1,261,141,367
23IMAG0024.JPG,593,445,white tailed deer,1,248,26,336
23IMAG0028.JPG,691,518,white tailed deer,429,353,518,448
23IMAG0029.JPG,692,519,white tailed deer,383,348,450,436
23IMAG0030.JPG,692,519,white tailed deer,381,339,414,422
23IMAG0031.JPG,785,589,white tailed deer,393,331,494,553
23IMAG0032.JPG,788,591,white tailed deer,338,283,479,591
23IMAG0033.JPG,791,594,white tailed deer,277,333,486,594
23IMAG0035.JPG,693,520,white tailed deer,242,246,693,520
23IMAG0037.JPG,681,511,white tailed deer,233,1,681,511
23IMAG0038.JPG,680,510,white tailed deer,252,1,680,508
23IMAG0039.JPG,682,512,white tailed deer,259,1,682,512
23IMAG0040.JPG,526,395,Rabbit,97,282,138,369
23IMAG0041.JPG,527,395,Rabbit,98,284,139,369
23IMAG0042.JPG,527,395,Rabbit,96,284,142,369
23IMAG0044.JPG,523,392,Moose,1,162,156,305
23IMAG0045.JPG,527,395,Moose,78,158,292,333
23IMAG0046.JPG,524,393,Moose,257,143,482,376
23IMAG0047.JPG,524,393,Moose,254,145,487,376
23IMAG0048.JPG,524,393,Moose,255,142,507,374
23IMAG0049.JPG,529,397,Moose,257,136,529,383
23IMAG0050.JPG,525,393,Moose,255,146,525,376
23IMAG0051.JPG,525,394,Moose,255,144,524,377
23IMAG0052.JPG,525,393,Moose,268,172,485,369
23IMAG0053.JPG,524,393,Moose,332,174,446,345
23IMAG0054.JPG,525,393,Moose,346,180,432,348
23IMAG0055.JPG,528,396,Moose,385,180,496,350
23IMAG0056.JPG,528,396,Moose,382,182,501,348
23IMAG0057.JPG,523,392,Moose,378,186,504,345
23IMAG0058.JPG,523,392,Moose,345,191,430,345
23IMAG0059.JPG,523,392,Moose,310,190,403,340
23IMAG0060.JPG,524,393,Moose,314,191,382,327
23IMAG0065.JPG,524,393,Moose,459,190,524,265
23IMAG0066.JPG,524,393,Moose,401,198,522,312
23IMAG0067.JPG,524,393,Moose,138,193,198,252
23IMAG0071.JPG,524,393,Moose,438,197,524,303
23IMAG0072.JPG,524,393,Moose,354,199,496,299
23IMAG0103.JPG,759,569,white tailed deer,183,358,417,569
23IMAG0105.JPG,761,570,white tailed deer,32,368,346,568
23IMAG0106.JPG,752,564,white tailed deer,2,354,152,564
23IMAG0107.JPG,752,564,white tailed deer,2,358,83,564
23IMAG0108.JPG,752,564,white tailed deer,2,358,77,564
23IMAG0109.JPG,752,564,white tailed deer,1,346,21,505
23IMAG0110.JPG,752,564,white tailed deer,1,356,93,564
23IMAG0111.JPG,762,571,white tailed deer,1,352,253,571
23IMAG0112.JPG,750,563,white tailed deer,111,254,420,562
23IMAG0113.JPG,754,565,white tailed deer,116,262,380,564
23IMAG0115.JPG,772,579,white tailed deer,143,239,619,578
23IMAG0119.JPG,764,573,white tailed deer,143,238,588,573
23IMAG0120.JPG,765,574,white tailed deer,145,198,532,574
23IMAG0121.JPG,767,575,white tailed deer,142,234,496,575
23IMAG0122.JPG,769,577,white tailed deer,142,329,622,576
23IMAG0125.JPG,764,573,white tailed deer,142,213,492,573
23IMAG0126.JPG,761,571,white tailed deer,140,210,485,571
23IMAG0127.JPG,730,547,white tailed deer,235,309,337,456
23IMAG0127.JPG,730,547,white tailed deer,351,325,454,430
23IMAG0128.JPG,731,548,white tailed deer,240,291,327,459
23IMAG0128.JPG,731,548,white tailed deer,363,323,453,427
23IMAG0129.JPG,730,548,white tailed deer,238,282,325,454
23IMAG0129.JPG,730,548,white tailed deer,382,326,451,427
23IMAG0130.JPG,728,546,white tailed deer,1,335,22,413
23IMAG0130.JPG,728,546,white tailed deer,348,315,432,442
23IMAG0130.JPG,728,546,white tailed deer,692,345,727,400
23IMAG0131.JPG,729,547,white tailed deer,360,301,430,442
23IMAG0131.JPG,729,547,white tailed deer,635,341,729,399
23IMAG0132.JPG,736,552,white tailed deer,363,303,434,447
23IMAG0132.JPG,736,552,white tailed deer,570,344,668,396
23IMAG0133.JPG,733,549,white tailed deer,282,326,411,453
23IMAG0133.JPG,733,549,white tailed deer,462,342,562,412
23IMAG0134.JPG,734,550,white tailed deer,289,326,412,453
23IMAG0134.JPG,734,550,white tailed deer,476,340,604,414
23IMAG0135.JPG,736,552,white tailed deer,286,328,409,453
23IMAG0135.JPG,736,552,white tailed deer,478,332,596,413
23IMAG0136.JPG,739,555,white tailed deer,170,324,322,464
23IMAG0137.JPG,737,553,white tailed deer,176,324,319,465
23IMAG0138.JPG,739,554,white tailed deer,176,326,318,466
23IMAG0139.JPG,740,555,white tailed deer,136,322,327,465
23IMAG0139.JPG,740,555,white tailed deer,520,346,662,423
23IMAG0140.JPG,748,561,white tailed deer,97,329,315,470
23IMAG0140.JPG,748,561,white tailed deer,468,351,589,413
23IMAG0141.JPG,750,562,white tailed deer,97,327,315,471
23IMAG0141.JPG,750,562,white tailed deer,436,352,524,430
23IMAG0142.JPG,756,567,white tailed deer,1,326,165,469
23IMAG0142.JPG,756,567,white tailed deer,395,349,466,443
23IMAG0144.JPG,757,567,white tailed deer,393,353,445,461
23IMAG0146.JPG,744,558,white tailed deer,172,349,355,469
23IMAG0149.JPG,743,557,white tailed deer,293,334,407,457
23IMAG0149.JPG,743,557,white tailed deer,529,342,550,399
23IMAG0150.JPG,740,555,white tailed deer,403,340,444,445
23IMAG0150.JPG,740,555,white tailed deer,538,343,575,385
23IMAG0154.JPG,640,480,Roe,168,299,502,480
23IMAG0155.JPG,640,480,Roe,2,369,143,479
23IMAG0157.JPG,521,391,Moose,405,204,486,282
23IMAG0169.JPG,524,393,Moose,78,197,168,257
23IMAG0170.JPG,525,393,Moose,69,191,151,263
23IMAG0171.JPG,524,393,Moose,69,186,146,265
23IMAG0181.JPG,640,480,Roe,284,330,476,480
23IMAG0182.JPG,640,480,Roe,208,306,321,441
23IMAG0183.JPG,640,480,Roe,224,318,269,426
23IMAG0184.JPG,524,393,Rabbit,161,370,208,393
23IMAG0185.JPG,524,393,Rabbit,174,371,219,391
23IMAG0186.JPG,525,394,Rabbit,175,369,210,394
23IMAG0191.JPG,524,393,Rabbit,95,354,126,393
23IMAG0192.JPG,525,394,Rabbit,77,353,117,394
23IMAG0193.JPG,709,532,white tailed deer,302,399,478,532
23IMAG0194.JPG,711,533,white tailed deer,302,400,477,533
23IMAG0195.JPG,712,534,white tailed deer,297,402,518,534
23IMAG0196.JPG,716,537,white tailed deer,461,407,705,537
23IMAG0197.JPG,717,538,white tailed deer,455,408,707,538
23IMAG0198.JPG,718,538,white tailed deer,454,408,705,537
23IMAG0199.JPG,711,533,white tailed deer,525,404,711,533
23IMAG0201.JPG,712,534,white tailed deer,521,405,710,534
23IMAG0202.JPG,706,530,white tailed deer,487,397,650,529
23IMAG0203.JPG,712,534,white tailed deer,452,405,626,534
23IMAG0204.JPG,717,538,white tailed deer,420,413,643,538
23IMAG0205.JPG,716,537,white tailed deer,425,406,716,536
23IMAG0206.JPG,716,537,white tailed deer,390,402,676,537
23IMAG0207.JPG,720,540,white tailed deer,247,405,523,540
23IMAG0210.JPG,714,535,white tailed deer,209,404,426,535
23IMAG0211.JPG,715,536,white tailed deer,123,408,395,536
23IMAG0212.JPG,717,538,white tailed deer,113,409,390,538
23IMAG0213.JPG,715,536,white tailed deer,180,408,389,536
23IMAG0217.JPG,701,526,white tailed deer,529,375,700,526
23IMAG0219.JPG,706,529,white tailed deer,409,369,601,529
23IMAG0220.JPG,718,538,white tailed deer,235,404,522,538
23IMAG0222.JPG,713,535,white tailed deer,284,397,487,535
23IMAG0224.JPG,700,525,white tailed deer,248,501,338,525
23IMAG0224.JPG,700,525,white tailed deer,1,316,204,437
23IMAG0226.JPG,705,529,white tailed deer,333,314,499,527
23IMAG0228.JPG,705,529,white tailed deer,352,309,477,529
23IMAG0229.JPG,715,536,white tailed deer,155,448,429,536
23IMAG0229.JPG,715,536,white tailed deer,378,323,491,536
23IMAG0231.JPG,778,584,white tailed deer,105,387,481,584
23IMAG0231.JPG,778,584,white tailed deer,331,301,535,584
23IMAG0232.JPG,738,553,white tailed deer,391,329,502,553
23IMAG0232.JPG,738,553,white tailed deer,110,401,465,553
23IMAG0233.JPG,729,547,white tailed deer,130,405,371,547
23IMAG0233.JPG,729,547,white tailed deer,344,326,504,547
23IMAG0235.JPG,781,586,white tailed deer,268,428,486,586
23IMAG0235.JPG,781,586,white tailed deer,163,352,588,586
23IMAG0236.JPG,797,598,white tailed deer,285,466,599,598
23IMAG0236.JPG,797,598,white tailed deer,64,357,578,598
23IMAG0237.JPG,746,559,white tailed deer,320,408,462,559
23IMAG0237.JPG,746,559,white tailed deer,55,334,366,559
23IMAG0240.JPG,736,552,white tailed deer,123,404,373,552
23IMAG0240.JPG,736,552,white tailed deer,264,308,537,552
23IMAG0241.JPG,734,551,white tailed deer,63,416,378,549
23IMAG0241.JPG,734,551,white tailed deer,267,315,512,551
23IMAG0242.JPG,734,551,white tailed deer,95,407,361,551
23IMAG0242.JPG,734,551,white tailed deer,269,314,513,551
23IMAG0243.JPG,734,550,white tailed deer,116,406,359,550
23IMAG0243.JPG,734,550,white tailed deer,265,313,511,550
23IMAG0245.JPG,733,549,white tailed deer,118,415,375,549
23IMAG0245.JPG,733,549,white tailed deer,262,315,504,549
23IMAG0246.JPG,731,548,white tailed deer,121,409,382,548
23IMAG0246.JPG,731,548,white tailed deer,264,314,505,548
23IMAG0247.JPG,729,547,white tailed deer,118,391,378,546
23IMAG0247.JPG,729,547,white tailed deer,359,317,566,547
23IMAG0248.JPG,729,546,white tailed deer,120,395,377,546
23IMAG0248.JPG,729,546,white tailed deer,324,314,500,546
23IMAG0251.JPG,727,545,white tailed deer,212,395,411,545
23IMAG0251.JPG,727,545,white tailed deer,305,297,549,545
23IMAG0252.JPG,738,554,white tailed deer,188,385,427,554
23IMAG0252.JPG,738,554,white tailed deer,318,321,518,554
23IMAG0253.JPG,800,600,white tailed deer,97,394,473,600
23IMAG0253.JPG,800,600,white tailed deer,255,184,797,600
23IMAG0255.JPG,702,526,white tailed deer,355,331,422,461
23IMAG0256.JPG,699,524,white tailed deer,363,343,446,445
23IMAG0256.JPG,699,524,white tailed deer,370,318,509,385
